"ID","Year","Title"
81591,2010,"Black Swan"
81641,2010,"Fair Game"
81660,1982,"1990: The Bronx Warriors"
81782,2010,"Unstoppable"
81784,2010,"Morning Glory"
81786,2010,"Certified Copy"
81788,2010,"Next Three Days, The"
81819,2010,"Biutiful"
81831,2010,"First Beautiful Thing, The"
81834,2010,"Harry Potter and the Deathly Hallows: Part 1"
81845,2010,"King's Speech, The"
81847,2010,"Tangled"
81898,2009,"Agony and the Ecstasy of Phil Spector, The"
81910,2009,"Art of the Steal, The"
81932,2010,"Fighter, The"
81949,2010,"Romantics, The"
82035,2008,"Cocaine Cowboys II: Hustlin' With the Godmother"
82037,2010,"Tillman Story, The"
82041,2009,"Loved Ones, The"
82093,2010,"London Boulevard"
82095,2010,"Skyline"
82150,2009,"Bunny and the Bull"
82152,2011,"Beastly"
82167,2010,"Love and Other Drugs"
82169,2010,"Chronicles of Narnia: The Voyage of the Dawn Treader, The"
82173,2010,"Tiny Furniture"
82202,2010,"Tourist, The"
82242,2010,"Rare Exports: A Christmas Tale"
82313,1957,"Nightfall"
82378,2010,"All Good Things"
82459,2010,"True Grit"
82461,2010,"Tron: Legacy"
82463,2010,"Another Year"
82499,2010,"How Do You Know"
82527,2010,"Barney's Version"
82534,2010,"Company Men, The"
82608,2005,"Zerophilia"
82667,2010,"I Saw the Devil"
82852,2010,"Little Fockers"
82854,2010,"Gulliver's Travels"
82931,2010,"Last Circus, The"
82934,2009,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The"
83086,2010,"Burlesque"
83096,1921,"Haunted House, The"
83132,2010,"Secret World of Arrietty, The"
83134,2010,"Tucker & Dale vs Evil"
83177,2010,"Yogi Bear"
83270,2010,"Made in Dagenham"
83293,2010,"Waste Land"
83318,1921,"Goat, The"
83322,1921,"Boat, The"
83332,2010,"Who Is Harry Nilsson"
83349,2011,"Green Hornet, The"
83359,1921,"Play House, The"
83361,1922,"Paleface, The"
83374,2010,"Warrior's Way, The"
83411,1922,"Cops"
83480,2011,"Season of the Witch"
83506,2010,"Ricky Gervais Live 4: Science"
83603,1949,"Fern flowers"
83613,2011,"Cowboys & Aliens"
83803,2010,"Day & Night"
83827,2010,"Marwencol"
83829,1964,"Scorpio Rising"
83910,2011,"Dilemma, The"
83976,2010,"Trip, The"
84098,1952,"Phone Call from a Stranger"
84116,2010,"Poetry"
84152,2011,"Limitless"
84154,2009,"Transcendent Man"
84160,2010,"Wishful Drinking"
84187,2009,"Evangelion: 2.0 You Can (Not) Advance"
84236,2009,"White Stripes Under Great White Northern Lights, The"
84304,2011,"What Women Want"
84312,2002,"Home Alone 4"
84374,2011,"No Strings Attached"
84392,2011,"Lincoln Lawyer, The"
84395,2011,"Rite, The"
84414,2011,"All-Star Superman"
84506,2010,"Silent Souls"
84601,2011,"Unknown"
84615,2011,"Cedar Rapids"
84637,2011,"Gnomeo & Juliet"
84696,2010,"Burke and Hare"
84772,2011,"Paul"
84844,2000,"Brother 2"
84847,2009,"Emma"
84944,2011,"Rango"
84950,2011,"Take Me Home Tonight"
84952,2010,"Confessions"
84954,2011,"Adjustment Bureau, The"
85016,2009,"Cropsey"
85020,2011,"Mechanic, The"
85022,2011,"Hall Pass"
85025,2011,"Eagle, The"
85056,2011,"I Am Number Four"
85131,2011,"Battle: Los Angeles"
85179,2009,"Summer Wars"
85213,2011,"Sunset Limited, The"
85261,2011,"Mars Needs Moms"
85316,1974,"Winnie the Pooh and Tigger Too"
85342,2010,"Elite Squad: The Enemy Within"
85367,2011,"Just Go with It"
85394,2010,"Cave of Forgotten Dreams"
85397,2011,"Red Riding Hood"
85399,2011,"Big Mommas: Like Father, Like Son"
85401,2010,"Super"
85412,2010,"Troll Hunter, The"
85414,2011,"Source Code"
85438,2011,"Jane Eyre"
85510,2011,"Sucker Punch"
85572,2009,"New Daughter, The"
85612,2006,"Eden"
85736,2008,"BURN-E"
85774,2010,"Senna"
85780,2010,"Family Guy Presents: It's a Trap"
85788,2010,"Insidious"
85796,2011,"Hobo with a Shotgun"
85881,2011,"Win Win"
86000,2010,"Boy"
86014,2011,"Diary of a Wimpy Kid: Rodrick Rules"
86028,2010,"Henry's Crime"
86059,2011,"Hop"
86142,2010,"13 Assassins"
86190,2011,"Hanna"
86290,2009,"American: The Bill Hicks Story"
86293,2011,"Arthur"
86298,2011,"Rio"
86320,2011,"Melancholia"
86332,2011,"Thor"
86345,2010,"Louis C.K.: Hilarious"
86347,2008,"Louis C.K.: Chewed Up"
86377,2007,"Louis C.K.: Shameless"
86487,2011,"Mildred Pierce"
86504,2004,"Voices from the List"
86548,2011,"Water for Elephants"
86593,2011,"African Cats"
86626,2010,"Socialism"
86644,2011,"Fast Five"
86721,2008,"Idiots and Angels"
86781,2010,"Incendies"
86817,2011,"Something Borrowed"
86833,2011,"Bridesmaids"
86835,2011,"Priest"
86852,2011,"Beaver, The"
86864,1961,"Mothra"
86880,2011,"Pirates of the Caribbean: On Stranger Tides"
86882,2011,"Midnight in Paris"
86884,2011,"Kid With a Bike, The"
86892,2010,"The Man from Nowhere"
86898,2011,"Tree of Life, The"
86911,2011,"Hangover Part II, The"
86982,1968,"Destroy All Monsters"
87192,2011,"Attack the Block"
87205,2011,"Tunnel, The"
87218,1951,"He Ran All the Way"
87222,2011,"Kung Fu Panda 2"
87232,2011,"X-Men: First Class"
87234,2010,"Submarine"
87298,2010,"Everything Must Go"
87304,2010,"Beginners"
87306,2011,"Super 8"
87383,1935,"Curly Top"
87430,2011,"Green Lantern"
87444,2010,"Elektra Luxx"
87483,2011,"Mr. Popper's Penguins"
87485,2011,"Bad Teacher"
87520,2011,"Transformers: Dark of the Moon"
87522,2011,"Larry Crowne"
87529,2011,"Your Highness"
87598,1945,"Dolly Sisters, The"
87660,2011,"Too Big to Fail"
87785,2010,"Takers"
87869,2011,"Horrible Bosses"
87876,2011,"Cars 2"
87884,1972,"Savage Messiah"
87930,2011,"Page One: Inside the New York Times"
87975,2011,"Burn Notice: The Fall of Sam Axe"
88024,1990,"To Sleep with Anger"
88106,1974,"Mahler"
88118,2010,"Perfect Host, The"
88125,2011,"Harry Potter and the Deathly Hallows: Part 2"
88129,2011,"Drive"
88140,2011,"Captain America: The First Avenger"
88163,2011,"Crazy, Stupid, Love."
88179,2011,"One Day"
88235,2011,"Guard, The"
88267,2011,"Winnie the Pooh"
88272,2011,"Woman, The"
88345,2002,"Mike's New Car"
88356,2011,"Smurfs, The"
88380,2010,"Dylan Dog: Dead of Night"
88405,2011,"Friends with Benefits"
88672,2011,"Our Idiot Brother"
88682,2010,"Letter to Elia, A"
88744,2011,"Rise of the Planet of the Apes"
88785,2011,"Change-Up, The"
88810,2011,"Help, The"
88812,2011,"30 Minutes or Less"
88879,2011,"Gantz"
88932,2011,"Final Destination 5"
88950,2010,"Conspirator, The"
88954,2011,"Very Harold & Kumar 3D Christmas, A"
89000,2010,"Carancho"
89030,2011,"Fright Night"
89039,2011,"Another Earth"
89045,1986,"Rocky VI"
89047,2010,"Hesher"
89072,2010,"Stake Land"
89085,2011,"Debt, The"
89087,2011,"Colombiana"
89090,2011,"Bill Cunningham New York"
89102,2010,"Freakonomics"
89118,2011,"Skin I Live In, The"
89194,2011,"Prom"
89203,2011,"Magic Trip"
89260,2011,"Project Nim"
89300,2010,"Win/win"
89305,2011,"Inbetweeners Movie, The"
89321,2011,"Future, The"
89337,2011,"Interrupters, The"
89343,2011,"Red State"
89356,2011,"Chinese Take-Out"
89388,2011,"I Don't Know How She Does It"
89408,1957,"April Love"
89427,2011,"Shark Night 3D"
89470,2011,"Contagion"
89492,2011,"Moneyball"
89678,2007,"Northanger Abbey"
89745,2012,"Avengers, The"
89753,2011,"Tinker Tailor Soldier Spy"
89759,2011,"Separation, A"
89761,2011,"Dangerous Method, A"
89774,2011,"Warrior"
89804,2011,"Ides of March, The"
89837,2011,"Kill List"
89840,2011,"Killer Elite"
89864,2011,"50/50"
89870,2007,"Clapham Junction"
89881,1951,"Superman and the Mole-Men"
89904,2011,"The Artist"
90057,2011,"Take Shelter"
90061,2010,"Myth of the American Sleepover, The"
90249,2011,"Real Steel"
90266,2011,"Buck"
90343,2011,"Footloose"
90345,2011,"Thing, The"
90357,2011,"Tyrannosaur"
90374,2011,"Martha Marcy May Marlene"
90376,2011,"We Need to Talk About Kevin"
90403,2011,"Three Musketeers, The"
90405,2011,"In Time"
90428,2011,"Margaret"
90430,2011,"Carnage"
90439,2011,"Margin Call"
90469,2011,"Paranormal Activity 3"
90522,2011,"Johnny English Reborn"
90524,2011,"Abduction"
90531,2011,"Shame"
90576,2011,"What's Your Number?"
90600,2011,"Headhunters"
90603,2011,"Batman: Year One"
90647,2011,"Puss in Boots"
90717,2011,"Tower Heist"
90719,2011,"J. Edgar"
90738,2011,"Double, The"
90746,2011,"Adventures of Tintin, The"
90863,2011,"George Harrison: Living in the Material World"
90866,2011,"Hugo"
90870,2011,"Trespass"
90888,2011,"Immortals"
90890,2011,"Jack and Jill"
90947,2011,"Oslo, August 31st"
91077,2011,"Descendants, The"
91094,2011,"Muppets, The"
91104,2011,"Twilight Saga: Breaking Dawn - Part 1, The"
91126,2011,"War Horse"
91128,2011,"Rum Diary, The"
91134,2011,"My Week with Marilyn"
91199,2011,"Weekend"
91273,2010,"Bunraku"
91286,1935,"Little Colonel, The"
91323,2011,"Sitter, The"
91325,2011,"Extremely Loud and Incredibly Close"
91355,2006,"Asterix and the Vikings"
91414,2011,"Arthur Christmas"
91470,2011,"Violet & Daisy"
91483,2012,"Bullet to the Head"
91485,2012,"Expendables 2, The"
91488,1982,"Snowman, The"
91500,2012,"The Hunger Games"
91505,2010,"Clone"
91529,2012,"Dark Knight Rises, The"
91535,2012,"Bourne Legacy, The"
91542,2011,"Sherlock Holmes: A Game of Shadows"
91548,2011,"Life in a Day"
91582,1966,"Stagecoach"
91610,2008,"Toronto Stories"
91622,2011,"Young Adult"
91628,2011,"New Year's Eve"
91630,2011,"Mission: Impossible - Ghost Protocol"
91653,2011,"We Bought a Zoo"
91658,2011,"Girl with the Dragon Tattoo, The"
91660,2011,"Darkest Hour, The"
91673,2011,"Albert Nobbs"
91688,2011,"Salvation Boulevard"
91690,2011,"Friends with Kids"
91842,2012,"Contraband"
91869,2011,"Being Elmo: A Puppeteer's Journey"
91873,2012,"Joyful Noise"
91886,2011,"Dolphin Tale"
91890,2011,"Iron Lady, The"
91935,2011,"Albatross"
91947,2009,"Revenant, The"
91974,2012,"Underworld: Awakening"
91976,2012,"Grey, The"
91978,2012,"Man on a Ledge"
92004,2003,"Chill Out!"
92008,2011,"Haywire"
92048,2010,"Whistleblower, The"
92058,2011,"Human Centipede II (Full Sequence), The"
92163,2007,"Fados"
92198,2011,"Seeking Justice"
92206,2011,"Hostel: Part III"
92210,2010,"Disappearance of Haruhi Suzumiya, The"
92234,2012,"Red Tails"
92259,2011,"Intouchables"
92264,2012,"One for the Money"
92309,2011,"Innkeepers, The"
92420,2012,"Chronicle"
92424,1993,"Dottie Gets Spanked"
92439,2011,"Art of Getting By, The"
92494,2004,"Dylan Moran: Monster"
92496,2006,"Dylan Moran: Like, Totally"
92498,2009,"Dylan Moran Live: What It Is"
92507,2012,"Safe House"
92509,2012,"Vow, The"
92535,2011,"Louis C.K.: Live at the Beacon Theater"
92613,2007,"Holding Trevor"
92665,2012,"For a Good Time, Call..."
92681,2012,"Journey 2: The Mysterious Island"
92694,2011,"Perfect Sense"
92751,2011,"Kokowääh"
92756,1975,"Hearts of the West"
92938,2012,"Ghost Rider: Spirit of Vengeance"
92954,2009,"Prayers for Bobby"
92966,2005,"Love Wrecked"
93040,1990,"Civil War, The"
93061,2011,"October Baby"
93242,2012,"Gone"
93265,2011,"Courageous"
93270,2012,"Project X"
93272,2012,"Dr. Seuss' The Lorax"
93287,2011,"Big Year, The"
93320,1999,"Trailer Park Boys"
93324,2011,"Undefeated"
93326,2012,"This Means War"
93363,2012,"John Carter"
93422,2011,"Starbuck"
93432,2011,"Forks Over Knives"
93443,2011,"Goon"
93498,2012,"Game Change"
93510,2012,"21 Jump Street"
93512,2012,"Jeff, Who Lives at Home"
93563,2012,"Lockout"
93693,2012,"Casa de mi Padre"
93700,2011,"Corman's World: Exploits of a Hollywood Rebel"
93721,2011,"Jiro Dreams of Sushi"
93766,2012,"Wrath of the Titans"
93805,2012,"Iron Sky"
93831,2012,"American Reunion"
93838,2011,"The Raid: Redemption"
93840,2012,"Cabin in the Woods, The"
93855,2011,"God Bless America"
93980,2012,"Three Stooges, The"
93982,2012,"Raven, The"
94011,2011,"Big Bang, The"
94015,2012,"Mirror Mirror"
94018,2012,"Battleship"
94024,2011,"Louis Theroux: The Most Hated Family in America in Crisis"
94070,2011,"Best Exotic Marigold Hotel, The"
94266,2012,"Five-Year Engagement, The"
94323,2012,"Think Like a Man"
94325,2012,"Lucky One, The"
94466,2011,"Black Mirror"
94478,2012,"Dark Shadows"
94480,2008,"The Scorpion King: Rise of a Warrior"
94494,2011,"96 Minutes"
94672,2010,"Across the Line: The Exodus of Charlie Wright"
94677,2012,"Dictator, The"
94777,2012,"Men in Black III"
94780,2012,"Snow White and the Huntsman"
94799,2011,"Sound of My Voice"
94833,2012,"Pirates! Band of Misfits, The"
94864,2012,"Prometheus"
94896,2011,"Bernie"
94919,2010,"Inhale"
94931,2011,"Take This Waltz"
94939,2010,"Sound of Noise"
94953,2012,"Wanderlust"
94959,2012,"Moonrise Kingdom"
94969,2012,"Kahaani"
95067,2012,"Thousand Words, A"
95088,2012,"Safety Not Guaranteed"
95105,2012,"Madagascar 3: Europe's Most Wanted"
95113,1953,"Eaux d'artifice"
95115,1954,"Inauguration of the Pleasure Dome"
95135,2011,"Your Sister's Sister"
95147,1987,"Dragon Ball: Sleeping Princess in Devil's Castle"
95165,1990,"Dragon Ball Z the Movie: The World's Strongest"
95167,2012,"Brave"
95182,1990,"Dragon Ball Z the Movie: The Tree of Might"
95199,2012,"What to Expect When You're Expecting"
95201,2012,"To Rome with Love"
95207,2012,"Abraham Lincoln: Vampire Hunter"
95307,2012,"Rock of Ages"
95309,2012,"Seeking a Friend for the End of the World"
95311,2008,"Presto"
95313,2005,"Jack-Jack Attack"
95375,2003,"Boundin'"
95377,2005,"One Man Band"
95441,2012,"Ted"
95443,2012,"Giant Mechanical Man, The"
95449,2012,"Magic Mike"
95473,1992,"Dragon Ball Z: The Return of Cooler"
95475,1991,"Dragon Ball Z: Cooler's Revenge"
95499,1993,"Dragon Ball Z: Broly - The Legendary Super Saiyan"
95508,2012,"Cleanskin"
95510,2012,"Amazing Spider-Man, The"
95543,2012,"Ice Age 4: Continental Drift"
95558,2012,"Beasts of the Southern Wild"
95567,2012,"People Like Us"
95583,2012,"Savages"
95654,1997,"Geri's Game"
95720,2012,"Watch, The"
95740,1997,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure"
95744,2012,"2 Days in New York"
95752,1993,"Terminal USA"
95761,2011,"Killer Joe"
95780,1994,"Dragon Ball Z: Bio-Broly"
95782,1995,"Dragon Ball Z: Fusion Reborn"
95858,2000,"For the Birds"
95873,2012,"Ruby Sparks"
95875,2012,"Total Recall"
95949,2011,"Immature, The"
95963,1995,"Dragon Ball Z: Wrath of the Dragon"
95965,1990,"Dragon Ball Z: Bardock - The Father of Goku"
96004,1993,"Dragon Ball Z: The History of Trunks"
96007,1997,"Dragon Ball GT: A Hero's Legacy"
96020,2011,"Sidewalls"
96075,2005,"Bleak House"
96079,2012,"Skyfall"
96110,2012,"Campaign, The"
96114,2012,"Brake"
96150,2012,"Queen of Versailles, The"
96281,2012,"ParaNorman"
96314,2012,"Celeste and Jesse Forever"
96373,2012,"Broken"
96417,2012,"Premium Rush"
96432,2012,"Lawless"
96448,2012,"Piranha 3DD"
96467,2012,"Sleepwalk with Me"
96488,2012,"Searching for Sugar Man"
96490,2012,"Possession, The"
96530,2011,"Conception"
96563,2011,"Paradise Lost 3: Purgatory"
96565,2012,"Bachelorette"
96588,2012,"Pitch Perfect"
96590,2012,"Cold Light of Day, The"
96606,2011,"Samsara"
96610,2012,"Looper"
96616,2012,"That's My Boy"
96634,2011,"Apartment 143"
96655,2012,"Robot & Frank"
96667,2012,"Ai Weiwei: Never Sorry"
96691,2012,"Resident Evil: Retribution"
96726,2012,"Lola Versus"
96728,2012,"Master, The"
96737,2012,"Dredd"
96792,1955,"Kismet"
96811,2012,"End of Watch"
96815,2012,"V/H/S"
96821,2012,"Perks of Being a Wallflower, The"
96829,2012,"Hunt, The"
96832,2012,"Holy Motors"
96849,2012,"Sparkle"
96861,2012,"Taken 2"
96863,2012,"Paperboy, The"
96901,1988,"Making of a Legend: Gone with the Wind, The"
96911,2012,"Royal Affair, A"
97057,2012,"Kon-Tiki"
97168,2012,"Marley"
97188,2012,"Sinister"
97225,2012,"Hotel Transylvania"
97230,2012,"Side by Side"
97254,1965,"Shakespeare-Wallah"
97304,2012,"Argo"
97306,2012,"Seven Psychopaths"
97328,2012,"Liberal Arts"
97393,2012,"House I Live In, The"
97395,2012,"West of Memphis"
97470,2011,"Catch .44"
97593,2009,"Tony"
97639,2012,"How to Survive a Plague"
97673,2012,"56 Up"
97742,2012,"Alex Cross"
97744,2011,"Ambassador, The"
97752,2012,"Cloud Atlas"
97757,2004,"'Hellboy': The Seeds of Creation"
97817,1985,"Pumping Iron II: The Women"
97826,2012,"Patience Stone, The"
97836,2012,"Here Comes the Boom"
97858,2012,"Mental"
97860,2012,"Killing Them Softly"
97866,2012,"Imposter, The"
97870,2012,"Sessions, The"
97895,2012,"What Richard Did"
97913,2012,"Wreck-It Ralph"
97921,2012,"Silver Linings Playbook"
97923,2012,"Flight"
97936,2012,"Anna Karenina"
97938,2012,"Life of Pi"
97957,2012,"Excision"
97994,2011,"Union Square"
98000,2012,"Student of the Year"
98056,2012,"Amour"
98083,2011,"Jackass 3.5"
98122,2012,"Indie Game: The Movie"
98124,2012,"Batman: The Dark Knight Returns, Part 1"
98126,2012,"Capital"
98154,2012,"Lincoln"
98160,2012,"Nature Calls"
98175,2012,"Vamps"
98230,2011,"10 Years"
98243,2012,"Rise of the Guardians"
98279,2012,"Fantastic Fear of Everything, A"
98296,2012,"Deadfall"
98369,2012,"Halo 4: Forward Unto Dawn"
98441,1938,"Rebecca of Sunnybrook Farm"
98458,1934,"Baby Take a Bow"
98473,1965,"Sleeping Car Murder, The"
98491,2012,"Paperman"
98585,2012,"Hitchcock"
98587,2012,"Caesar Must Die"
98604,2011,"From Up on Poppy Hill"
98607,2009,"Redline"
98611,1938,"Just Around the Corner"
98615,1991,"Burn Up!"
98795,2001,"Jazz"
98803,1938,"Little Miss Broadway"
98809,2012,"Hobbit: An Unexpected Journey, The"
98829,1993,"Evil Cult, The"
98836,2012,"Hyde Park on Hudson"
98908,2010,"How to Make Love to a Woman"
98913,2011,"Violeta Went to Heaven"
98933,2012,"Yossi"
98961,2012,"Zero Dark Thirty"
98963,2012,"Neighbouring Sounds"
99005,2012,"Fire with Fire"
99007,2013,"Warm Bodies"
99030,2012,"Wrong"
99085,1935,"Our Little Girl"
99089,1936,"Poor Little Rich Girl"
99106,2012,"Guilt Trip, The"
99112,2012,"Jack Reacher"
99114,2012,"Django Unchained"
99117,2012,"This Is 40"
99145,2012,"Impossible, The"
99149,2012,"Misérables, Les"
99220,2012,"Quartet"
99270,1934,"Stand Up and Cheer!"
99273,1936,"Stowaway"
99276,1939,"Susannah of the Mounties"
99296,2012,"Would You Rather"
99320,2012,"Maximum Conviction"
99415,2012,"Parental Guidance"
99437,2012,"John Dies at the End"
99468,2012,"Central Park Five, The"
99470,2012,"Collection, The"
99574,2012,"Promised Land"
99609,2011,"Judas Kiss"
99615,2010,"Role/Play"
99669,1994,"Aftermath"
99675,2012,"Eat Sleep Die"
99728,2013,"Gangster Squad"
99741,2012,"Company You Keep, The"
99764,2012,"It's Such a Beautiful Day"
99795,2011,"Whores' Glory"
99811,2012,"Beware of Mr. Baker"
99813,2013,"Batman: The Dark Knight Returns, Part 2"
99839,2011,"Paul Williams Still Alive"
99846,2012,"Everything or Nothing: The Untold Story of 007"
99912,2013,"Mama"
99917,2013,"Upstream Color"
99992,2012,"Shadow Dancer"
100017,2012,"Keep the Lights On"
100032,2012,"Beauty Is Embarrassing"
100034,2011,"Girl Model"
100083,2013,"Movie 43"
100106,2012,"Pervert's Guide to Ideology, The"
100159,2012,"Sightseers"
100163,2013,"Hansel & Gretel: Witch Hunters"
100226,2012,"Why Stop Now"
100272,2012,"Snow White"
100304,2012,"Liability, The"
100306,1983,"Angst"
100326,2012,"Stand Up Guys"
100365,2012,"Call Me Kuchu"
100383,2013,"Side Effects"
100390,2013,"Identity Thief"
100450,2012,"Battlestar Galactica: Blood & Chrome"
100487,2013,"Beautiful Creatures"
100498,2013,"Good Day to Die Hard, A"
100517,2012,"World Before Her, The"
100527,2013,"Safe Haven"
100553,2011,"Frozen Planet"
100556,2012,"Act of Killing, The"
100581,2012,"Room 237"
100714,2013,"Before Midnight"
100745,2013,"TPB AFK: The Pirate Bay Away from Keyboard"
100843,2012,"Oh Boy"
101025,2013,"Jack the Giant Slayer"
101070,2012,"Wadjda"
101076,2013,"G.I. Joe: Retaliation"
101088,2013,"Stoker"
101106,2013,"Sound City"
101112,2013,"Oz the Great and Powerful"
101142,2013,"Croods, The"
101283,2013,"Incredible Burt Wonderstone, The"
101285,2013,"Spring Breakers"
101360,2013,"Call, The"
101362,2013,"Olympus Has Fallen"
101415,2012,"First Time, The"
101525,2012,"Place Beyond the Pines, The"
101529,2012,"Brass Teapot, The"
101531,2013,"Phil Spector"
101577,2013,"Host, The"
101612,2013,"Admission"
101741,2013,"Trance"
101850,2004,"Death on the Staircase"
101864,2013,"Oblivion"
101884,2012,"Dark Tide"
101895,2013,"42"
101904,2011,"Happy"
101947,2011,"From the Sky Down"
101962,2012,"Wolf Children"
102033,2013,"Pain & Gain"
102123,2013,"This Is the End"
102125,2013,"Iron Man 3"
102165,2013,"English Teacher, The"
102194,2012,"Mud"
102217,1993,"Bill Hicks: Revelations"
102252,1982,"Legendary Weapons of China"
102278,2013,"Pawn"
102378,2013,"Syrup"
102396,2011,"Woman in the Fifth, The"
102407,2013,"Great Gatsby, The"
102445,2013,"Star Trek Into Darkness"
102469,2012,"Wish You Were Here"
102481,2013,"Internship, The"
102588,2012,"Stories We Tell"
102666,1973,"Ivan Vasilievich: Back to the Future"
102684,2013,"Only God Forgives"
102686,2013,"Hangover Part III, The"
102716,2013,"Fast & Furious 6"
102720,2013,"Epic"
